5 7 8 10 25 30 35 36 40 42 45 50 56 60 70 75 79 80 85 90 	6 16 18 23 26 29 38 41 43 46 51 61 65 66 71 76 83 86 91 96 	2 12 15 21 27 32 33 47 52 59 62 63 72 77 82 87 88 92 97 99 	3 9 13 22 28 48 53 54 55 57 58 68 73 74 78 81 93 94 95 98 	0 1 4 11 14 17 19 20 24 31 34 37 39 44 49 64 67 69 84 89
0 15 20 25 26 30 35 38 45 55 60 67 70 75 85 90 91 92 95 98 	1 3 6 11 12 21 36 40 41 47 50 51 56 62 63 66 84 86 87 96 	7 9 14 17 22 27 31 32 52 54 57 59 65 71 72 77 82 88 89 97 	2 8 10 13 18 23 28 33 37 43 44 46 48 53 58 68 76 78 83 93 	4 5 16 19 24 29 34 39 42 49 61 64 69 73 74 79 80 81 94 99
0 1 5 10 15 20 31 35 38 40 45 47 60 63 65 70 80 90 91 95 	6 21 41 42 43 46 48 51 61 66 67 71 76 83 86 92 94 96 98 99 	2 7 12 16 22 25 27 32 37 52 57 58 62 68 69 72 74 77 82 97 	3 8 11 13 18 23 28 30 36 39 49 53 56 59 75 78 81 87 88 93 	4 9 14 17 19 24 26 29 33 34 44 50 54 55 64 73 79 84 85 89
5 9 10 17 20 25 30 35 45 50 59 60 65 70 75 80 85 94 95 98 	1 6 11 12 23 31 41 46 51 53 56 58 61 66 71 73 76 81 91 96 	0 2 3 7 21 32 36 37 40 42 47 48 55 57 62 67 72 77 92 97 	8 13 15 18 27 28 33 38 43 49 52 54 63 78 83 87 88 89 90 93 	4 14 16 19 22 24 26 29 34 39 44 64 68 69 74 79 82 84 86 99
5 10 15 25 26 29 30 35 37 40 49 57 60 65 70 75 80 85 90 95 	1 21 27 46 48 51 56 61 62 66 71 76 82 86 91 92 94 96 98 99 	2 6 17 22 31 32 36 42 45 47 52 54 59 63 64 67 72 77 87 97 	3 7 8 11 13 16 18 23 28 33 43 58 68 73 78 79 81 83 88 93 	0 4 9 12 14 19 20 24 34 38 39 41 44 50 53 55 69 74 84 89
5 8 15 20 25 30 31 35 36 44 45 50 60 66 73 76 80 85 90 94 	1 3 6 11 17 32 39 51 56 59 61 70 71 74 75 82 86 88 95 96 	0 2 4 7 12 22 27 37 46 47 52 57 62 65 67 72 79 81 87 97 	10 13 18 19 21 23 26 28 33 40 43 48 54 55 68 77 78 83 93 98 	9 14 16 24 29 34 38 41 42 49 53 58 63 64 69 84 89 91 92 99
8 9 10 15 21 25 30 33 35 41 44 45 48 56 80 87 90 94 95 98 	1 6 11 16 36 46 50 60 61 68 70 72 76 79 86 89 91 92 93 96 	7 12 17 22 27 32 37 39 42 47 51 52 55 57 62 65 71 77 82 97 	2 3 13 14 18 19 20 23 26 43 53 58 63 66 67 73 74 78 83 85 	0 4 5 24 28 29 31 34 38 40 49 54 59 64 69 75 81 84 88 99
0 5 9 10 25 31 34 35 45 50 55 58 60 61 72 75 76 89 92 98 	3 6 14 15 20 21 26 36 41 47 56 64 65 66 71 81 82 86 91 96 	2 7 12 22 32 40 42 44 49 51 57 62 63 77 80 83 85 87 90 97 	8 13 16 18 19 23 27 28 33 38 43 48 53 67 68 70 73 78 88 93 	1 4 11 17 24 29 30 37 39 46 52 54 59 69 74 79 84 94 95 99
0 5 10 15 20 25 31 35 40 43 45 56 65 70 75 80 82 90 95 98 	6 11 16 21 36 41 46 51 55 57 58 61 66 74 76 81 84 85 86 96 	12 17 22 26 27 28 29 30 32 37 47 52 59 60 62 67 71 72 87 92 	8 9 13 18 23 33 34 42 48 49 53 63 68 69 78 83 88 89 93 97 	1 2 3 4 7 14 19 24 38 39 44 50 54 64 73 77 79 91 94 99
0 5 10 11 15 17 22 25 28 29 30 31 35 55 60 79 80 87 90 95 	1 6 21 27 51 54 56 61 66 70 71 73 75 76 81 82 88 91 93 96 	2 12 16 24 26 32 36 41 42 47 50 57 63 67 72 77 83 92 97 99 	3 7 8 18 23 33 38 40 43 48 52 53 58 62 65 68 78 85 89 98 	4 9 13 14 19 20 34 37 39 44 45 46 49 59 64 69 74 84 86 94
0 5 9 10 15 20 30 35 40 45 65 73 75 80 82 86 87 88 91 95 	1 6 11 16 21 29 31 36 43 46 47 48 50 51 55 56 61 63 66 96 	2 4 7 12 22 27 37 52 57 62 67 72 76 77 81 84 85 92 93 97 	3 8 13 17 18 23 25 28 32 38 41 49 53 58 59 68 70 78 83 98 	14 19 24 26 33 34 39 42 44 54 60 64 69 71 74 79 89 90 94 99
0 10 15 21 23 35 38 40 43 44 45 49 50 62 65 80 84 85 87 90 	1 3 18 30 31 36 41 46 52 53 56 57 61 66 76 81 86 91 95 96 	4 7 12 17 22 27 32 37 47 60 63 67 68 72 77 82 89 92 94 97 	2 5 6 8 11 20 26 28 33 42 55 58 59 73 78 79 83 88 93 98 	9 13 14 16 19 24 25 29 34 39 48 51 54 64 69 70 71 74 75 99
0 1 4 5 8 10 13 20 25 26 35 38 39 40 55 60 65 70 80 85 	6 11 29 41 42 46 51 56 61 66 73 75 76 81 86 89 91 92 95 96 	2 7 12 15 17 22 27 30 31 45 47 50 52 54 57 62 67 68 82 97 	3 16 23 28 32 33 36 37 43 48 49 53 58 63 71 78 83 88 93 98 	9 14 18 19 21 24 34 44 59 64 69 72 74 77 79 84 87 90 94 99
0 2 5 10 15 25 30 35 36 40 45 58 70 80 84 85 90 95 98 99 	6 7 8 11 12 31 33 41 43 46 56 57 66 71 75 76 81 86 91 96 	17 21 22 37 42 47 48 51 52 59 61 62 65 67 72 77 87 88 92 97 	3 13 16 18 23 26 28 32 38 53 55 60 63 68 73 78 82 83 89 93 	1 4 9 14 19 20 24 27 29 34 39 44 49 50 54 64 69 74 79 94
0 5 9 15 16 21 25 30 35 40 43 45 50 55 70 80 84 88 90 93 	8 10 17 20 26 46 51 53 54 56 59 61 64 66 67 71 76 81 86 91 	7 12 27 31 32 37 47 48 52 57 60 62 65 68 77 79 82 85 87 97 	1 3 6 13 14 18 23 28 33 38 42 44 58 63 72 75 78 83 92 98 	2 4 11 19 22 24 29 34 36 39 41 49 69 73 74 89 94 95 96 99
0 10 15 20 25 26 30 35 38 40 45 48 50 55 58 60 70 80 85 95 	1 6 11 21 31 32 46 49 51 53 56 61 66 71 75 76 81 90 91 96 	2 12 16 22 37 39 41 42 47 52 57 62 65 67 72 82 87 89 92 97 	3 5 7 8 13 17 18 23 27 28 33 43 59 63 68 78 79 83 84 88 	4 9 14 19 24 29 34 36 44 54 64 69 73 74 77 86 93 94 98 99
0 5 10 16 25 28 30 35 39 40 45 50 65 70 71 73 75 77 80 85 	1 6 20 21 31 36 41 46 48 49 51 60 61 66 68 76 81 86 91 96 	2 12 13 22 27 32 42 43 47 52 53 54 63 67 72 79 82 87 92 97 	3 7 15 17 18 23 26 33 38 55 56 58 62 78 83 88 90 93 95 98 	4 8 9 11 14 19 24 29 34 37 44 57 59 64 69 74 84 89 94 99
1 5 10 25 26 30 35 37 45 50 60 62 65 66 70 71 76 80 85 95 	6 16 20 21 31 36 40 41 46 56 61 68 72 73 75 81 82 86 91 96 	2 4 17 22 27 32 34 39 42 51 52 53 54 55 57 67 77 79 92 97 	0 3 8 11 18 23 28 33 38 43 48 58 63 78 84 87 90 93 98 99 	7 9 12 13 14 15 19 24 29 44 47 49 59 64 69 74 83 88 89 94
0 5 8 10 15 20 25 30 31 35 36 45 55 60 65 71 80 84 85 94 	1 2 6 16 26 40 42 44 51 53 56 61 66 75 76 86 90 93 95 96 	7 12 22 28 29 32 37 38 47 50 52 57 62 67 70 77 79 82 87 97 	3 11 13 23 27 33 41 46 48 63 68 73 78 81 83 88 91 92 98 99 	4 9 14 17 18 19 21 24 34 39 43 49 54 58 59 64 69 72 74 89
0 5 7 12 15 20 22 25 30 35 40 45 60 69 75 85 86 88 92 95 	3 6 16 17 26 27 36 41 46 50 56 57 61 63 66 71 73 76 81 96 	10 11 32 37 44 47 49 51 52 62 67 72 77 82 87 89 90 97 98 99 	2 8 18 19 23 28 31 38 42 43 48 53 58 70 78 79 80 83 84 93 	1 4 9 13 14 21 24 29 33 34 39 54 55 59 64 65 68 74 91 94
0 10 15 30 31 32 35 44 45 46 60 70 75 80 82 84 85 90 92 95 	1 4 6 7 16 26 36 41 42 50 56 61 66 69 71 76 81 86 91 96 	11 12 22 27 37 38 43 47 48 51 54 57 62 63 64 65 72 74 87 97 	2 3 5 8 13 17 18 23 25 28 33 40 53 58 68 79 83 88 93 98 	9 14 19 20 21 24 29 34 39 49 52 55 59 67 73 77 78 89 94 99
0 4 8 15 20 22 25 30 35 40 45 50 55 70 75 79 85 88 90 95 	6 11 21 26 31 36 41 46 51 52 64 66 72 81 82 84 89 91 92 96 	2 5 10 12 17 27 29 37 38 42 44 56 57 62 67 68 73 76 87 97 	1 3 7 13 16 18 23 28 32 43 47 48 53 58 63 65 77 78 80 83 	9 14 19 24 33 34 39 49 54 59 60 61 69 71 74 86 93 94 98 99
0 5 10 15 25 30 31 35 40 45 55 60 67 70 75 80 84 85 90 95 	1 3 6 11 16 21 24 41 42 49 59 64 65 66 71 76 81 82 86 96 	2 7 8 12 22 27 28 32 33 37 47 51 52 61 62 72 74 77 79 97 	9 20 36 38 43 48 57 58 63 68 73 78 83 87 88 91 92 93 98 99 	4 13 14 17 18 19 23 26 29 34 39 44 46 50 53 54 56 69 89 94
0 1 5 8 15 20 21 25 26 30 35 43 44 55 65 67 70 75 85 91 	6 16 27 34 41 45 46 49 51 57 61 64 66 68 71 76 84 86 87 96 	2 11 17 24 31 32 37 40 42 50 52 56 60 62 72 79 81 82 92 97 	12 13 18 22 23 28 33 38 53 58 63 73 77 78 83 88 89 93 95 98 	3 4 7 9 10 14 19 29 36 39 47 48 54 59 69 74 80 90 94 99
0 5 10 13 15 22 25 29 30 35 36 37 40 42 45 56 80 85 89 90 	1 6 9 11 20 27 31 41 46 50 58 61 74 76 86 88 91 95 96 97 	7 8 12 17 21 26 32 34 39 51 62 63 65 67 72 79 82 87 92 99 	2 3 16 18 23 28 38 43 48 52 53 57 60 66 68 71 73 78 83 98 	4 14 19 24 33 44 47 49 54 55 59 64 69 70 75 77 81 84 93 94
0 5 9 10 15 18 20 21 23 25 30 35 36 40 44 48 68 70 80 95 	16 26 31 33 41 46 51 55 56 60 61 65 66 67 71 76 81 85 86 96 	2 4 7 17 27 32 39 42 47 50 57 59 62 72 75 82 84 87 92 97 	1 3 8 12 13 28 34 37 43 58 63 73 78 83 88 89 90 91 93 98 	6 11 14 19 22 24 29 38 45 49 52 53 54 64 69 74 77 79 94 99
0 5 6 7 12 18 20 23 30 34 35 40 45 49 50 55 57 60 75 90 	1 9 16 26 31 41 46 48 53 56 61 66 71 80 81 86 91 95 96 97 	2 10 11 17 22 27 28 37 42 47 52 65 67 72 76 79 82 84 85 92 	8 13 19 21 24 25 32 33 43 58 63 68 70 73 77 78 88 89 93 98 	3 4 14 15 29 36 38 39 44 51 54 59 62 64 69 74 83 87 94 99
2 5 9 10 25 26 32 35 38 45 50 65 67 75 76 77 78 80 90 95 	1 3 6 11 15 41 46 51 55 56 64 71 81 85 87 91 92 96 98 99 	7 12 17 22 27 28 37 42 49 52 57 61 62 68 70 72 82 86 89 97 	8 13 18 21 23 33 36 40 43 48 53 54 58 60 66 79 83 84 88 93 	0 4 14 16 19 20 24 29 30 31 34 39 44 47 59 63 69 73 74 94
0 5 10 15 17 20 30 35 37 45 49 50 55 58 60 67 75 80 85 90 	1 16 25 27 29 38 41 46 51 56 61 66 68 71 76 81 86 88 95 96 	2 11 12 13 21 22 32 42 44 52 57 62 63 65 72 77 82 87 92 97 	6 7 8 18 23 33 36 40 48 53 54 73 78 83 89 91 93 94 98 99 	3 4 9 14 19 24 26 28 31 34 39 43 47 59 64 69 70 74 79 84
1 5 10 15 16 20 24 28 30 35 39 40 45 60 75 80 86 90 94 95 	6 8 11 21 41 46 51 56 61 66 71 72 73 76 79 81 85 91 92 96 	2 7 19 22 32 37 38 43 50 52 55 57 62 64 68 82 87 89 93 97 	0 3 12 13 18 23 26 27 31 33 47 48 54 58 77 78 83 84 88 98 	4 9 14 17 25 29 34 36 42 44 49 53 59 63 65 67 69 70 74 99
0 5 6 10 15 20 35 40 45 54 60 75 80 85 87 90 92 94 98 99 	1 4 8 11 16 28 36 41 46 49 56 66 72 76 81 84 86 88 91 96 	2 12 19 21 22 26 27 32 37 39 42 47 51 53 55 62 70 77 82 97 	3 13 18 30 31 33 38 43 44 48 58 59 63 64 68 73 78 83 93 95 	7 9 14 17 23 24 25 29 34 50 52 57 61 65 67 69 71 74 79 89
0 5 10 15 16 25 27 30 34 40 43 44 45 50 55 60 65 75 77 80 	1 6 21 26 31 37 41 46 51 56 70 76 83 84 86 88 90 91 95 96 	2 7 8 11 12 22 32 47 52 62 67 71 72 82 85 87 92 97 98 99 	3 13 14 17 18 28 29 33 36 39 48 53 57 58 61 63 66 73 78 93 	4 9 19 20 23 24 35 38 42 49 54 59 64 68 69 74 79 81 89 94
0 5 8 10 20 25 30 35 40 45 55 59 70 75 79 80 85 90 91 95 	1 6 9 11 16 36 39 41 46 48 49 50 51 56 61 67 71 76 86 96 	7 12 21 22 26 27 29 32 42 52 57 63 72 74 77 87 88 92 97 98 	2 15 18 23 28 31 33 38 43 44 53 58 66 68 73 78 81 82 83 93 	3 4 13 14 17 19 24 34 37 47 54 60 62 64 65 69 84 89 94 99
0 5 10 15 25 29 30 31 35 43 50 55 61 70 76 81 86 92 94 98 	3 6 11 16 21 27 36 39 41 42 46 47 51 53 56 65 66 73 91 96 	1 7 12 32 37 48 57 60 62 67 68 71 77 82 85 87 89 95 97 99 	8 13 14 17 18 20 22 23 24 28 33 52 58 63 64 75 78 83 88 93 	2 4 9 19 26 34 38 40 44 45 49 54 59 69 72 74 79 80 84 90
5 10 25 26 27 30 33 35 40 42 44 47 65 70 74 75 80 83 85 90 	1 6 21 32 36 39 45 46 49 51 53 56 61 73 81 86 89 96 97 99 	0 2 7 11 12 17 31 37 50 52 55 57 58 62 67 72 76 82 87 92 	3 8 13 16 18 20 23 28 38 48 60 63 64 68 77 78 88 93 95 98 	4 9 14 15 19 22 24 29 34 41 43 54 59 66 69 71 79 84 91 94
2 6 10 15 25 26 30 35 39 44 45 55 65 74 75 80 85 86 92 95 	0 11 16 21 31 36 38 46 47 49 51 56 60 68 71 72 76 81 88 96 	1 7 8 17 20 22 37 48 52 57 61 62 63 67 79 87 94 97 98 99 	3 13 14 18 23 27 29 33 42 43 50 53 58 64 73 77 78 82 83 93 	4 5 9 12 19 24 28 32 34 40 41 54 59 66 69 70 84 89 90 91
0 5 10 15 25 35 38 44 45 54 65 69 75 81 82 83 85 86 90 95 	1 2 6 16 20 32 37 39 41 47 51 56 59 60 61 63 66 76 91 96 	4 7 11 12 22 27 36 48 52 53 62 70 71 72 77 79 84 87 94 97 	3 8 13 18 21 23 26 28 30 33 34 40 42 46 49 58 68 73 78 88 	9 14 17 19 24 29 31 43 50 55 57 64 67 74 80 89 92 93 98 99
0 2 5 15 25 30 35 39 45 50 60 62 65 68 70 71 75 80 90 95 	4 6 16 17 23 28 41 46 51 56 61 66 76 81 82 84 87 91 92 96 	7 12 20 26 27 29 31 32 36 38 47 48 52 53 54 57 64 67 69 72 	3 8 10 13 18 21 34 37 40 43 49 55 58 63 73 78 79 83 88 93 	1 9 11 14 19 22 24 33 42 44 59 74 77 85 86 89 94 97 98 99
0 1 4 5 16 20 25 35 40 43 45 55 70 75 76 80 85 86 93 94 	6 10 17 31 36 38 41 46 50 51 56 59 60 63 65 66 71 74 79 96 	2 7 21 26 27 30 34 42 52 53 61 62 67 81 82 87 89 90 92 97 	3 8 12 13 18 28 33 37 48 58 68 73 77 78 83 84 88 91 95 98 	9 11 14 15 19 22 23 24 29 32 39 44 47 49 54 57 64 69 72 99
0 5 15 20 21 25 26 30 33 35 40 42 45 49 75 80 83 85 92 95 	1 6 31 36 37 41 48 51 62 66 67 70 76 81 84 86 88 90 91 96 	2 7 12 16 22 27 44 46 52 54 55 59 60 61 71 72 77 79 87 97 	9 17 18 23 28 32 38 43 47 53 57 58 63 65 68 73 78 82 93 98 	3 4 8 10 11 13 14 19 24 29 34 39 50 56 64 69 74 89 94 99
1 5 15 20 21 26 32 33 35 36 40 45 55 57 65 75 77 80 85 95 	0 6 11 18 19 25 38 39 41 46 51 56 59 61 66 71 76 81 86 96 	7 10 17 22 27 30 31 37 47 50 52 54 60 62 64 68 72 87 88 97 	2 3 8 12 13 23 28 42 43 48 53 67 73 78 83 90 93 94 98 99 	4 9 14 16 24 29 34 44 49 58 63 69 70 74 79 82 84 89 91 92
0 5 10 13 16 20 25 30 35 40 42 45 46 50 68 75 82 83 86 90 	1 2 11 21 29 31 36 41 48 51 56 57 62 63 66 67 71 81 91 96 	4 7 12 15 22 23 27 32 34 43 44 47 53 59 72 76 77 85 87 92 	3 8 18 26 28 33 55 58 60 61 65 70 78 79 80 88 93 95 97 98 	6 9 14 17 19 24 37 38 39 49 52 54 64 69 73 74 84 89 94 99
0 4 5 8 10 18 20 25 30 35 36 37 40 45 53 70 80 84 85 95 	9 11 15 16 29 31 43 46 51 55 59 61 65 68 76 81 90 91 92 96 	2 3 7 12 22 27 32 42 47 52 57 60 62 67 77 82 88 89 94 97 	1 6 21 23 26 28 33 38 41 48 50 56 58 63 66 73 78 83 93 98 	13 14 17 19 24 34 39 44 49 54 64 69 71 72 74 75 79 86 87 99
2 5 15 19 20 25 26 30 32 35 36 40 45 48 70 80 82 85 94 98 	16 21 27 31 42 46 50 51 56 57 61 66 75 76 81 83 86 90 91 96 	7 11 12 41 44 47 52 53 55 58 60 62 65 67 69 72 77 87 92 97 	1 3 6 8 10 17 18 23 33 37 38 43 54 63 68 73 74 78 88 93 	0 4 9 13 14 22 24 28 29 34 39 49 59 64 71 79 84 89 95 99
0 5 10 15 20 21 27 30 33 34 35 45 65 68 71 80 84 85 87 95 	1 17 31 41 42 46 50 51 56 60 61 66 70 73 75 76 81 93 96 98 	2 6 7 16 26 32 37 39 47 52 57 62 67 72 77 82 89 91 92 97 	3 8 11 13 18 22 23 25 28 36 38 40 53 58 63 64 78 83 86 88 	4 9 12 14 19 24 29 43 44 48 49 54 55 59 69 74 79 90 94 99
0 5 11 22 25 26 30 35 36 38 44 45 50 55 59 60 65 75 80 85 	1 3 4 6 7 8 29 41 42 46 51 56 61 66 76 81 86 87 91 96 	2 10 17 21 32 37 47 49 57 62 67 71 72 77 82 84 92 95 97 99 	13 18 23 28 33 43 48 52 53 63 68 70 73 78 83 88 90 93 94 98 	9 12 14 15 16 19 20 24 27 31 34 39 40 54 58 64 69 74 79 89
0 10 15 20 25 30 35 38 45 58 65 70 78 80 85 89 90 95 98 99 	1 5 6 16 21 26 36 41 42 51 52 56 59 63 66 71 76 77 93 96 	7 11 17 27 37 47 49 54 57 60 61 62 67 82 84 87 88 91 92 97 	2 3 8 12 13 14 18 23 28 29 31 32 33 43 48 53 68 72 73 83 	4 9 19 22 24 34 39 40 44 46 50 55 64 69 74 75 79 81 86 94
5 8 10 15 16 20 30 35 39 40 45 60 65 70 77 80 85 90 93 95 	6 11 26 31 36 46 50 51 56 61 63 68 71 72 75 82 86 88 91 96 	2 7 17 21 34 37 38 42 44 47 52 53 57 62 66 67 74 81 92 97 	9 12 13 14 18 23 28 32 33 41 43 48 55 73 76 78 83 87 98 99 	0 1 3 4 19 22 24 25 27 29 49 54 58 59 64 69 79 84 89 94
0 12 17 19 20 21 25 30 35 40 44 45 55 60 65 70 80 81 85 90 	5 11 16 26 27 31 41 46 50 51 61 66 67 71 76 77 79 88 91 96 	1 2 7 10 14 22 29 32 34 39 42 62 63 72 73 82 84 87 92 97 	6 8 13 15 18 23 28 33 37 38 43 53 58 59 68 74 78 83 93 98 	3 4 9 24 36 47 48 49 52 54 56 57 64 69 75 86 89 94 95 99
0 5 10 16 20 23 25 30 36 39 45 47 55 65 74 75 80 85 90 99 	1 3 6 11 12 26 38 41 46 48 51 66 71 76 81 91 95 96 97 98 	2 7 17 22 27 31 32 37 42 50 57 60 61 62 67 68 72 82 87 92 	8 13 28 35 43 52 53 58 59 64 73 77 78 79 83 84 86 88 89 93 	4 9 14 15 18 19 21 24 29 33 34 40 44 49 54 56 63 69 70 94
3 4 5 6 10 15 16 20 25 30 32 35 39 41 50 55 60 70 80 90 	1 8 11 12 21 31 45 46 51 56 59 61 65 66 68 71 72 73 76 81 	2 9 22 26 37 42 44 47 52 62 75 77 82 87 88 91 92 95 96 97 	7 13 17 18 19 23 33 36 38 43 48 53 57 58 67 78 83 86 93 98 	0 14 24 27 28 29 34 40 49 54 63 64 69 74 79 84 85 89 94 99
5 7 10 12 16 20 21 25 30 31 35 45 50 59 60 64 70 75 80 85 	1 2 28 36 41 55 56 61 63 66 71 74 76 81 83 84 86 90 91 96 	3 11 14 17 22 23 26 27 29 47 52 57 62 67 72 77 82 87 92 97 	6 8 13 18 33 37 43 46 49 51 53 54 58 65 73 78 88 93 94 98 	0 4 9 15 19 24 32 34 38 39 40 42 44 48 68 69 79 89 95 99
0 4 5 8 21 25 26 29 33 35 39 40 47 50 59 60 63 75 85 90 	1 11 15 18 23 31 32 36 41 46 51 61 65 66 76 81 83 84 94 96 	2 12 17 22 27 28 52 53 54 62 67 70 72 74 77 79 82 87 92 97 	3 6 13 24 37 38 43 44 48 55 56 58 68 73 78 88 91 93 95 98 	7 9 10 14 16 19 20 30 34 42 45 49 57 64 69 71 80 86 89 99
0 6 10 15 25 27 28 35 40 45 49 60 67 75 76 80 84 85 88 90 	1 5 11 20 31 36 38 41 50 51 56 61 66 70 71 81 89 94 95 96 	7 16 17 22 32 42 43 47 55 62 65 74 77 79 86 87 91 92 97 99 	3 4 13 18 21 23 30 33 39 53 57 63 64 68 73 78 82 83 93 98 	2 8 9 12 14 19 24 26 29 34 37 44 46 48 52 54 58 59 69 72
0 5 7 15 20 24 25 30 35 38 42 43 45 55 60 80 81 88 90 95 	1 11 26 41 46 48 51 52 56 61 64 66 67 69 73 75 76 86 91 96 	12 17 21 22 27 31 37 49 57 62 63 72 77 78 82 87 92 94 97 98 	2 3 8 16 18 23 28 32 36 39 47 50 53 54 58 68 83 85 89 93 	4 6 9 10 13 14 19 29 33 34 40 44 59 65 70 71 74 79 84 99
5 6 10 15 18 25 26 30 31 34 35 40 45 53 55 75 80 85 90 95 	1 11 20 37 38 39 41 43 46 56 64 65 66 68 71 76 81 86 91 96 	2 7 12 16 17 22 27 42 44 47 52 60 62 72 82 87 92 94 97 98 	3 8 21 23 28 32 33 48 49 50 51 57 58 61 73 77 79 83 88 93 	0 4 9 13 14 19 24 29 36 54 59 63 67 69 70 74 78 84 89 99
0 5 7 9 15 17 25 35 40 44 45 50 55 65 75 78 80 85 86 90 	1 3 23 26 36 39 46 47 51 56 60 61 66 71 73 76 77 81 91 96 	2 6 12 18 21 22 27 30 31 33 38 41 43 62 67 72 84 92 95 97 	8 11 28 32 42 48 49 52 53 58 63 68 82 83 87 88 89 93 94 98 	4 10 13 14 16 19 20 24 29 34 37 54 57 59 64 69 70 74 79 99
4 5 10 15 21 25 35 40 43 50 55 60 62 64 65 68 70 75 80 90 	6 8 11 16 36 41 44 51 61 63 66 71 76 81 86 91 95 96 97 99 	0 2 3 7 12 17 20 22 27 31 37 42 45 47 59 67 72 77 82 87 	13 18 23 26 28 33 38 46 48 49 52 53 58 74 83 88 92 93 94 98 	1 9 14 19 24 29 30 32 34 39 54 56 57 69 73 78 79 84 85 89
0 10 15 25 35 39 40 44 54 55 60 65 68 70 75 80 86 90 92 95 	1 8 11 16 26 29 36 41 42 45 46 47 50 56 57 66 71 73 74 96 	2 4 7 12 22 24 27 28 32 37 48 52 59 62 67 69 72 82 87 97 	3 5 6 13 18 21 23 31 33 38 43 61 77 78 83 85 88 91 93 98 	9 14 17 19 20 30 34 49 51 53 58 63 64 76 79 81 84 89 94 99
5 10 15 20 21 25 27 30 35 36 39 42 43 47 55 60 70 74 85 90 	2 3 6 11 16 31 40 46 48 51 54 56 58 62 65 66 71 76 81 86 	7 12 17 32 44 52 61 68 72 77 79 80 82 83 87 91 92 95 96 97 	8 13 18 22 23 26 28 37 38 53 57 63 73 75 78 84 93 94 98 99 	0 1 4 9 14 19 24 29 33 34 41 45 49 50 59 64 67 69 88 89
0 8 9 10 25 28 35 40 43 45 55 60 63 65 70 75 82 93 95 96 	6 11 16 22 27 36 37 41 46 50 51 56 58 61 68 71 72 76 81 86 	2 7 30 31 32 42 47 52 57 62 67 73 74 80 85 87 90 92 94 97 	3 12 15 17 18 23 24 26 33 38 39 48 53 59 66 77 78 83 88 98 	1 4 5 13 14 19 20 21 29 34 44 49 54 64 69 79 84 89 91 99
0 3 5 6 11 15 25 27 30 35 38 40 45 60 65 70 78 90 93 95 	16 19 26 31 41 42 46 56 59 63 66 71 76 80 81 86 91 92 94 96 	10 20 32 33 37 47 48 49 52 61 62 67 72 75 77 82 84 87 89 97 	7 8 9 13 14 18 22 23 28 36 39 43 50 58 68 73 79 83 88 98 	1 2 4 12 17 21 24 29 34 44 51 53 54 55 57 64 69 74 85 99
0 5 7 10 15 25 30 33 35 45 60 65 70 75 80 85 87 89 95 98 	1 9 16 17 21 27 37 41 46 48 51 53 54 56 61 66 71 81 86 96 	2 4 22 23 32 36 40 42 44 47 49 52 55 57 63 74 77 82 92 97 	3 8 13 18 20 26 28 38 43 50 58 62 68 73 76 78 79 83 84 88 	6 11 12 14 19 24 29 31 34 39 59 64 67 69 72 90 91 93 94 99
5 7 10 15 20 25 31 35 40 45 60 65 70 75 80 81 85 90 95 98 	1 11 12 26 28 37 41 44 46 51 54 56 58 61 66 73 84 86 91 96 	2 16 17 22 30 36 39 42 43 47 49 52 57 62 67 71 72 77 92 97 	3 4 6 8 13 18 19 21 38 48 50 53 63 64 76 78 82 83 88 93 	0 9 14 23 24 27 29 32 33 34 55 59 68 69 74 79 87 89 94 99
0 5 10 25 28 30 33 35 39 40 44 45 60 80 86 89 90 91 94 95 	6 11 21 22 26 31 36 41 46 51 54 56 57 58 61 66 71 76 81 96 	2 16 27 42 43 47 49 50 55 62 67 72 75 79 82 84 87 92 97 99 	3 4 7 8 13 15 18 19 23 38 48 53 63 68 69 77 78 88 93 98 	1 9 12 14 17 20 24 29 32 34 37 52 59 64 65 70 73 74 83 85
0 5 10 12 15 20 25 29 30 33 34 35 42 45 50 58 63 75 82 90 	1 4 11 16 31 36 37 46 51 56 61 67 81 83 86 88 91 96 98 99 	6 17 21 22 40 47 53 54 57 62 70 72 74 79 80 85 87 92 95 97 	2 3 8 13 18 19 23 26 28 41 43 48 59 60 66 68 71 73 78 93 	7 9 14 24 27 32 38 39 44 49 52 55 64 65 69 76 77 84 89 94
0 4 5 8 27 30 34 35 40 45 55 60 65 70 75 76 79 80 81 85 	1 11 21 31 41 49 51 52 56 61 63 66 71 74 88 91 95 96 98 99 	2 7 12 17 22 32 37 53 57 62 68 72 82 86 87 89 90 92 93 97 	3 6 10 13 18 19 25 28 33 36 38 39 43 46 47 48 58 73 78 83 	9 14 15 16 20 23 24 26 29 42 44 50 54 59 64 67 69 77 84 94
0 5 9 10 12 15 20 25 30 35 40 45 49 60 65 71 75 85 92 99 	1 2 6 11 21 28 41 42 46 56 61 66 80 81 86 87 89 91 95 96 	3 8 17 18 22 27 32 36 37 50 51 52 57 58 62 63 67 77 82 97 	13 19 26 31 33 38 47 48 53 55 59 68 73 78 83 84 88 90 93 98 	4 7 14 16 23 24 29 34 39 43 44 54 64 69 70 72 74 76 79 94
