6 15 20 25 28 33 35 40 45 55 60 63 74 75 80 85 88 94 95 98 	1 2 11 16 17 30 32 46 50 56 61 64 65 66 71 76 86 87 91 96 	0 7 10 12 18 22 26 27 36 37 42 47 52 57 62 67 69 82 92 97 	3 8 9 13 31 38 39 41 43 48 51 53 58 68 73 78 81 83 90 93 	4 5 14 19 21 23 24 29 34 44 49 54 59 70 72 77 79 84 89 99 	
0 2 4 5 10 35 39 42 45 50 56 70 75 76 80 81 85 91 94 95 	6 8 11 15 16 17 21 30 31 40 41 46 47 54 57 58 66 68 71 96 	7 9 12 14 22 27 32 33 37 52 61 72 77 82 83 84 87 90 92 97 	13 18 20 24 25 26 28 34 36 38 43 48 51 53 55 63 73 74 78 88 	1 3 19 23 29 44 49 59 60 62 64 65 67 69 79 86 89 93 98 99 	
6 10 15 17 19 26 30 34 35 36 37 40 45 59 74 85 90 91 93 95 	1 3 11 16 31 41 46 51 56 60 61 64 67 69 70 71 76 81 84 96 	0 7 12 21 22 23 27 50 52 57 62 72 75 77 80 86 87 92 97 98 	8 13 18 25 28 32 33 38 43 47 48 58 63 65 66 68 73 78 83 88 	2 4 5 9 14 20 24 29 39 42 44 49 53 54 55 79 82 89 94 99 	
0 5 10 12 15 20 25 35 40 45 49 50 60 75 86 87 90 91 95 98 	6 11 16 21 32 36 43 46 48 51 56 61 66 71 79 81 83 88 94 96 	4 7 22 26 31 42 47 57 62 63 65 67 68 70 72 73 77 82 92 97 	1 2 3 8 13 17 18 23 27 28 30 33 37 38 41 44 53 58 78 93 	9 14 19 24 29 34 39 52 54 55 59 64 69 74 76 80 84 85 89 99 	
0 5 7 9 11 15 25 30 45 55 60 65 71 73 75 76 78 80 84 85 	1 6 10 16 38 40 41 46 51 56 57 61 64 66 83 86 87 89 91 96 	2 17 22 27 28 32 37 50 52 62 67 77 81 82 88 92 94 95 97 98 	4 8 13 18 20 23 26 31 33 34 36 42 43 47 48 53 58 63 68 93 	3 12 14 19 21 24 29 35 39 44 49 54 59 69 70 72 74 79 90 99 	
0 5 6 10 11 25 30 35 40 42 45 55 60 65 70 75 80 85 89 94 	9 12 16 21 23 33 51 56 63 64 66 71 73 76 81 86 87 91 95 96 	2 7 17 20 22 26 27 31 32 47 52 59 67 72 77 78 79 82 90 92 	3 13 28 34 36 37 43 49 50 53 57 58 62 68 83 88 93 97 98 99 	1 4 8 14 15 18 19 24 29 38 39 41 44 46 48 54 61 69 74 84 	
5 10 11 13 15 24 30 35 36 40 45 53 60 61 65 75 80 84 85 90 	6 16 18 21 26 29 32 46 47 48 51 54 55 59 66 81 86 87 91 96 	1 2 12 17 22 31 42 52 56 57 58 62 67 71 77 82 88 92 95 97 	3 7 8 20 25 27 28 33 37 38 39 49 63 73 78 83 93 94 98 99 	0 4 9 14 19 23 34 41 43 44 50 64 68 69 70 72 74 76 79 89 	
5 10 15 16 20 21 25 30 35 38 40 47 55 60 77 85 86 90 91 94 	1 6 26 36 39 41 45 46 51 61 66 67 71 75 76 80 81 82 84 96 	2 3 7 11 12 22 27 32 37 44 50 62 65 70 72 74 79 87 92 97 	8 13 17 18 23 28 29 33 42 43 48 53 56 57 58 78 83 88 93 98 	0 4 9 14 19 24 31 34 49 52 54 59 63 64 68 69 73 89 95 99 	
0 3 5 6 10 11 25 34 35 36 40 44 45 55 60 65 70 75 80 91 	1 16 21 38 41 46 47 57 61 66 68 71 76 81 86 95 96 97 98 99 	7 12 20 22 27 31 32 42 43 52 54 62 64 72 77 82 87 89 90 92 	8 13 17 18 19 23 26 28 30 33 48 50 63 67 73 78 79 83 88 93 	2 4 9 14 15 24 29 37 39 49 51 53 56 58 59 69 74 84 85 94 	
0 4 6 10 12 13 14 15 20 25 35 38 40 45 59 65 71 75 80 90 	1 16 36 41 46 56 61 62 63 66 76 85 86 91 92 95 96 97 98 99 	2 7 11 21 27 31 32 37 42 47 52 53 57 67 68 72 77 82 87 94 	3 8 18 23 28 33 43 44 48 49 50 51 55 58 60 73 78 83 88 93 	5 9 17 19 22 24 26 29 30 34 39 54 64 69 70 74 79 81 84 89 	
0 5 10 11 12 15 25 30 31 35 45 55 60 65 75 85 87 90 94 95 	1 6 7 16 36 38 41 44 46 49 61 66 67 71 76 80 81 89 91 96 	3 18 20 22 27 32 39 43 50 51 52 57 62 63 64 69 72 82 92 97 	8 19 21 23 33 37 48 53 56 58 68 74 77 78 83 84 86 88 93 98 	2 4 9 13 14 17 24 26 28 29 34 40 42 47 54 59 70 73 79 99 	
0 2 8 15 25 26 35 36 41 45 60 65 70 76 79 80 85 87 90 98 	1 6 11 16 20 23 29 34 42 46 56 61 64 66 71 74 77 81 95 96 	12 17 21 22 27 37 40 47 49 50 51 52 53 57 62 63 67 72 82 97 	3 5 7 13 28 31 32 38 43 48 58 73 75 78 83 86 88 91 92 93 	4 9 10 14 18 19 24 30 33 39 44 54 55 59 68 69 84 89 94 99 	
4 5 7 10 15 20 25 30 32 35 36 39 45 50 63 65 67 75 76 85 	1 6 9 14 26 31 44 46 61 66 68 69 77 80 81 83 84 86 91 95 	2 11 12 27 37 41 42 49 51 52 57 58 62 64 87 90 92 93 96 97 	0 3 13 16 17 18 21 22 23 38 43 48 55 56 70 73 78 82 88 98 	8 19 24 28 29 33 34 40 47 53 54 59 60 71 72 74 79 89 94 99 	
0 1 5 6 12 15 18 20 23 25 35 40 45 49 50 53 55 68 75 92 	8 16 17 26 28 36 37 41 46 51 59 60 65 66 70 76 79 88 96 97 	2 7 10 22 27 30 32 34 42 47 54 62 67 69 72 77 80 87 89 90 	3 9 38 48 52 56 57 58 63 71 74 78 81 82 83 91 93 94 95 98 	4 11 13 14 19 21 24 29 31 33 39 43 44 61 64 73 84 85 86 99 	
0 5 8 15 16 17 20 25 31 35 38 40 45 49 50 73 75 77 80 85 	1 6 21 26 34 36 41 46 55 56 59 66 71 76 79 81 84 90 96 97 	2 7 11 22 27 30 37 42 47 60 65 67 68 72 83 87 91 92 93 95 	3 10 12 13 23 24 28 33 43 52 53 58 63 69 70 78 82 86 88 98 	4 9 14 18 19 29 32 39 44 48 51 54 57 61 62 64 74 89 94 99 	
5 7 10 13 15 25 31 35 40 45 52 55 57 59 70 75 82 85 89 95 	1 26 36 41 46 47 49 61 66 67 80 81 88 90 91 92 94 96 98 99 	0 2 12 22 27 30 33 37 39 42 56 62 65 71 72 74 77 79 87 97 	3 6 8 17 18 20 28 38 48 51 53 54 58 60 63 68 78 83 86 93 	4 9 11 14 16 19 21 23 24 29 32 34 43 44 50 64 69 73 76 84 	
0 2 5 6 10 13 15 20 30 34 35 45 50 64 80 85 90 91 95 98 	1 7 11 16 17 31 38 40 41 43 46 48 53 56 60 66 76 79 81 96 	12 14 22 23 27 32 44 51 52 57 59 61 62 67 68 70 71 77 87 92 	3 8 18 21 25 26 28 33 42 47 55 58 63 65 75 78 82 83 86 93 	4 9 19 24 29 36 37 39 49 54 69 72 73 74 84 88 89 94 97 99 	
0 6 9 23 25 30 35 36 40 50 55 70 75 80 85 88 90 91 92 95 	1 3 10 16 29 37 41 46 51 56 59 61 65 66 81 84 86 87 89 96 	2 5 7 12 22 26 27 28 32 34 42 45 47 60 67 68 72 77 82 97 	4 8 11 13 15 18 20 31 43 48 53 58 62 63 71 73 78 83 93 98 	14 17 19 21 24 33 38 39 44 49 52 54 57 64 69 74 76 79 94 99 	
0 5 10 25 30 34 35 38 39 44 45 50 52 55 60 61 70 75 80 85 	1 2 6 11 15 16 17 23 36 41 46 51 56 66 71 76 77 79 81 96 	7 12 21 22 26 27 28 37 42 47 57 64 67 82 87 89 90 91 92 97 	3 8 20 32 43 48 53 58 59 62 63 65 68 72 73 78 83 88 93 98 	4 9 13 14 18 19 24 29 31 33 40 49 54 69 74 84 86 94 95 99 	
1 5 6 10 25 30 35 45 49 50 55 57 60 65 68 70 75 79 80 95 	11 16 21 26 37 38 40 41 44 46 47 48 51 66 71 77 81 85 86 96 	2 7 12 20 22 27 31 32 52 53 61 62 72 82 87 89 91 92 94 97 	0 3 13 18 23 28 33 36 43 54 56 58 59 63 73 78 83 88 93 98 	4 8 9 14 15 17 19 24 29 34 39 42 64 67 69 74 76 84 90 99 	
5 10 15 16 20 25 31 35 36 45 50 55 60 65 67 70 75 80 81 85 	1 4 6 8 24 40 41 46 49 51 52 56 61 62 66 76 91 92 95 96 	2 7 22 26 27 32 37 44 47 48 57 64 72 74 77 78 82 87 88 90 	0 3 13 18 23 28 29 30 33 38 42 43 53 58 63 68 71 73 83 93 	9 11 12 14 17 19 21 34 39 54 59 69 79 84 86 89 94 97 98 99 	
0 5 10 25 31 33 35 39 40 45 50 52 68 70 79 80 85 87 88 94 	1 3 8 9 11 16 37 41 42 46 51 56 59 60 66 76 83 86 90 95 	2 12 22 23 24 27 29 30 36 47 53 61 62 63 72 81 82 89 92 97 	4 13 18 26 28 32 38 43 48 58 67 71 74 75 78 91 93 96 98 99 	6 7 14 15 17 19 20 21 34 44 49 54 55 57 64 65 69 73 77 84 	
0 5 10 11 13 15 18 20 30 35 37 40 50 57 60 68 75 80 85 95 	8 16 17 26 36 38 41 42 45 46 51 56 59 61 66 70 81 84 91 96 	7 12 22 27 31 32 47 49 52 53 62 67 72 73 76 77 82 83 87 92 	1 2 3 21 23 28 33 43 44 48 54 58 63 71 78 88 89 90 93 98 	4 6 9 14 19 24 25 29 34 39 55 64 65 69 74 79 86 94 97 99 	
4 5 10 11 15 20 21 22 23 30 31 35 40 45 49 60 75 79 90 98 	3 7 12 32 41 46 48 59 61 63 66 67 70 71 73 74 81 86 91 96 	2 8 17 33 34 36 37 43 51 52 56 62 72 76 80 85 92 94 95 97 	1 6 9 13 18 25 26 28 38 39 50 53 58 64 65 68 78 83 88 93 	0 14 16 19 24 27 29 42 44 47 54 55 57 69 77 82 84 87 89 99 	
0 2 4 5 10 16 30 31 34 35 42 49 55 60 75 80 81 85 90 95 	1 6 11 21 24 26 36 37 40 41 51 66 70 71 74 79 83 86 91 96 	7 12 15 20 22 25 27 29 32 45 47 57 62 67 68 72 76 77 82 97 	3 8 13 18 28 33 38 39 43 48 53 58 61 63 78 88 92 93 94 98 	9 14 17 19 23 44 46 50 52 54 56 59 64 65 69 73 84 87 89 99 	
5 7 25 34 40 43 45 50 55 59 60 65 75 80 83 84 88 90 95 98 	1 11 16 21 36 41 47 51 54 56 61 63 66 71 72 78 81 86 91 96 	9 10 12 15 20 26 27 32 42 46 52 57 62 67 70 76 77 85 92 97 	0 6 8 13 17 18 22 23 28 29 30 33 35 37 48 53 58 68 73 93 	2 3 4 14 19 24 31 38 39 44 49 64 69 74 79 82 87 89 94 99 	
3 5 8 10 11 25 29 30 31 35 36 45 57 60 65 75 80 85 90 95 	1 41 46 51 56 63 64 66 68 70 71 76 79 81 83 88 91 96 98 99 	2 7 17 21 22 27 32 37 42 47 50 52 54 61 72 77 82 87 92 97 	0 4 6 12 13 16 18 23 26 28 33 38 43 53 58 59 73 78 86 93 	9 14 15 19 20 24 34 39 40 44 48 49 55 62 67 69 74 84 89 94 	
5 10 20 25 35 36 39 43 45 65 71 75 78 85 86 87 90 91 93 99 	1 3 4 6 24 26 31 34 41 51 55 56 61 76 80 84 94 95 96 98 	2 12 22 32 40 46 49 52 60 62 63 66 67 70 72 77 81 89 92 97 	0 7 8 15 16 18 21 23 27 28 30 33 48 57 58 68 73 82 83 88 	9 11 13 14 17 19 29 37 38 42 44 47 50 53 54 59 64 69 74 79 	
0 7 10 15 16 30 35 44 65 69 75 79 80 84 86 88 90 95 98 99 	1 2 11 26 31 36 48 51 54 55 61 66 67 70 71 73 74 76 91 96 	17 22 27 32 40 41 42 45 47 49 57 58 62 72 81 82 83 87 92 97 	3 5 6 8 13 19 20 21 23 28 33 37 38 43 52 53 60 63 68 78 	4 9 12 14 18 24 25 29 34 39 46 50 56 59 64 77 85 89 93 94 	
0 7 15 25 26 31 35 40 45 50 57 65 75 79 81 82 85 90 95 98 	1 6 11 36 43 46 52 54 56 61 66 70 71 74 76 86 89 91 96 99 	2 12 20 27 32 38 42 47 48 51 59 60 62 67 69 72 77 87 92 97 	3 8 9 13 16 17 18 21 22 23 33 49 53 58 64 68 73 78 83 93 	4 5 10 14 19 24 28 29 30 34 37 39 41 44 55 63 80 84 88 94 	
0 3 8 9 10 15 20 25 26 30 31 35 39 40 53 63 75 85 90 94 	1 6 16 17 41 45 46 51 61 71 76 81 83 84 86 91 93 95 96 97 	7 19 22 27 29 32 34 37 42 47 52 57 60 66 72 77 82 87 88 92 	11 13 14 18 21 23 28 33 38 43 48 50 55 56 58 65 67 74 78 98 	2 4 5 12 24 36 44 49 54 59 62 64 68 69 70 73 79 80 89 99 	
3 5 8 10 11 15 20 25 30 35 38 43 45 55 58 75 80 84 85 90 	0 1 2 14 17 26 32 33 36 41 46 51 56 59 63 66 71 76 91 96 	7 12 22 24 31 40 42 47 49 57 60 61 62 65 67 72 81 82 92 97 	6 13 18 21 23 27 28 37 50 52 53 70 73 77 78 83 86 87 88 98 	4 9 16 19 29 34 39 44 48 54 64 68 69 74 79 89 93 94 95 99 	
0 7 9 10 20 25 27 40 44 45 64 78 79 80 82 86 90 94 95 98 	1 8 11 26 31 41 47 51 53 55 60 61 63 66 71 72 76 81 91 96 	5 6 17 28 32 34 36 42 48 56 57 62 65 68 70 73 77 87 92 97 	3 12 13 15 16 18 21 22 23 30 33 35 37 38 43 58 67 75 83 93 	2 4 14 19 24 29 39 46 49 50 52 54 59 69 74 84 85 88 89 99 	
0 5 7 10 12 16 17 21 25 30 33 35 36 40 43 45 52 54 60 80 	1 6 9 11 26 31 44 46 49 50 51 55 56 66 71 75 76 81 86 91 	20 27 28 32 34 41 42 57 59 61 62 63 67 69 72 77 82 87 92 97 	3 8 13 15 18 22 23 38 48 53 58 68 70 73 78 83 85 88 89 93 	2 4 14 19 24 29 37 39 47 64 65 74 79 84 90 94 95 96 98 99 	
0 5 10 17 20 21 25 26 27 30 34 35 40 46 55 56 70 75 85 95 	6 8 11 16 36 41 51 52 61 66 68 71 74 76 77 79 81 86 91 96 	2 7 12 14 32 42 45 47 49 54 57 58 62 65 67 69 72 82 87 97 	3 13 18 23 33 43 50 53 63 64 73 78 80 83 89 90 93 94 98 99 	1 4 9 15 19 22 24 28 29 31 37 38 39 44 48 59 60 84 88 92 	
0 5 9 10 15 20 21 25 30 35 40 50 55 58 60 80 88 89 90 93 	1 6 7 11 16 31 41 45 46 49 51 61 71 72 79 85 86 91 95 96 	2 12 13 28 32 33 37 38 47 52 57 59 62 66 67 77 81 82 92 97 	3 8 17 18 23 27 43 48 53 54 56 63 64 65 68 73 78 83 98 99 	4 14 19 22 24 26 29 34 36 39 42 44 69 70 74 75 76 84 87 94 	
0 5 7 9 10 15 20 21 25 26 35 37 40 48 50 80 85 86 91 94 	6 11 13 31 36 41 46 51 55 56 61 66 67 69 70 71 72 81 87 90 	2 12 16 22 27 28 30 42 47 52 57 60 62 75 82 83 92 96 97 99 	3 8 23 24 33 38 43 53 58 59 63 68 73 77 78 79 84 88 93 98 	1 4 14 17 18 19 29 32 34 39 44 45 49 54 64 65 74 76 89 95 	
1 5 10 15 20 25 26 29 30 35 37 45 47 49 55 67 78 80 85 90 	6 8 31 36 38 41 43 46 51 53 56 61 66 72 73 74 76 86 91 96 	3 7 11 12 22 27 28 32 40 42 52 57 62 65 71 82 87 92 93 97 	0 13 17 18 21 23 33 50 54 58 63 68 77 81 83 88 94 95 98 99 	2 4 9 14 16 19 24 34 39 44 48 59 60 64 69 70 75 79 84 89 	
0 5 8 10 15 25 30 40 45 53 58 66 70 75 78 80 83 90 94 95 	1 6 9 11 16 27 44 51 52 56 71 72 76 81 85 86 91 97 98 99 	2 3 7 21 22 32 35 41 42 47 50 57 62 67 77 79 82 87 92 96 	12 17 18 20 23 28 31 33 36 37 38 43 48 55 60 61 63 68 88 93 	4 13 14 19 24 26 29 34 39 46 49 54 59 64 65 69 73 74 84 89 	
0 5 14 15 23 25 26 28 30 33 35 40 45 49 57 65 70 80 88 95 	1 4 11 21 31 36 37 41 46 51 52 55 56 61 66 67 81 85 86 96 	2 6 7 12 17 22 27 38 42 47 53 71 72 73 76 79 87 91 92 97 	3 8 10 13 18 20 32 48 58 60 62 63 68 75 77 78 82 83 89 98 	9 16 19 24 29 34 39 43 44 50 54 59 64 69 74 84 90 93 94 99 	
0 9 19 21 25 30 35 42 45 55 60 70 71 72 75 78 82 85 95 99 	1 23 36 37 40 46 51 56 58 61 62 66 67 68 74 79 86 90 91 96 	2 7 15 17 22 27 32 34 47 53 57 76 80 81 83 87 89 92 94 97 	3 6 11 12 13 16 18 20 29 31 33 38 41 43 48 50 63 88 93 98 	4 5 8 10 14 24 26 28 39 44 49 52 54 59 64 65 69 73 77 84 	
15 21 25 26 30 31 32 34 35 45 50 60 65 70 75 80 85 86 88 90 	5 19 36 37 38 39 40 41 46 48 51 56 61 66 72 76 81 82 91 96 	0 2 6 10 12 17 18 43 47 52 55 57 62 67 73 77 87 92 95 97 	3 11 13 14 16 20 23 27 28 33 53 58 63 68 74 78 79 83 93 98 	1 4 7 8 9 22 24 29 42 44 49 54 59 64 69 71 84 89 94 99 	
0 5 10 11 30 31 34 36 37 40 45 55 65 75 85 86 88 90 91 95 	1 4 9 15 20 21 26 27 41 46 52 53 56 61 66 71 73 76 81 96 	2 7 12 22 28 32 47 51 57 63 67 70 72 77 79 82 83 87 92 97 	3 8 13 16 18 23 35 38 42 43 50 58 60 62 68 78 80 84 93 94 	6 14 17 19 24 25 29 33 39 44 48 49 54 59 64 69 74 89 98 99 	
1 5 10 11 21 25 28 30 37 49 50 55 65 75 83 85 86 91 94 98 	3 8 15 27 31 36 41 42 44 51 54 58 60 61 62 68 73 76 87 96 	2 7 12 22 32 39 40 43 46 47 52 57 63 67 71 77 84 90 92 97 	6 9 13 16 18 20 23 33 34 38 45 48 53 70 72 78 80 81 82 88 	0 4 14 17 19 24 26 29 35 56 59 64 66 69 74 79 89 93 95 99 	
0 3 5 7 11 14 16 19 25 30 31 35 38 40 45 61 75 80 85 90 	6 21 26 28 36 41 46 51 56 60 65 66 71 76 81 86 88 91 96 99 	17 27 32 37 42 44 49 54 57 62 67 70 82 87 89 92 94 95 97 98 	2 8 10 12 13 15 18 23 33 43 48 50 53 63 68 72 73 78 83 93 	1 4 9 20 22 24 29 34 39 47 52 55 58 59 64 69 74 77 79 84 	
0 1 2 4 5 8 9 10 25 34 35 40 41 45 55 60 67 69 75 87 	6 16 26 36 46 47 50 51 56 61 62 66 70 71 72 79 80 82 86 96 	7 11 12 17 21 22 23 27 30 31 32 33 42 43 52 57 58 77 92 97 	3 13 18 20 37 38 44 48 53 54 63 68 78 81 83 85 88 90 93 98 	14 15 19 24 28 29 39 49 59 64 65 73 74 76 84 89 91 94 95 99 	
3 5 10 15 17 30 33 35 43 44 45 60 63 65 70 75 80 90 92 95 	1 11 12 16 21 27 36 37 38 39 40 41 46 56 66 68 76 84 86 96 	6 7 20 22 32 42 47 51 52 53 54 62 71 72 73 77 81 82 85 87 	8 13 18 23 26 28 31 48 55 57 58 74 78 83 88 93 94 97 98 99 	0 2 4 9 14 19 24 25 29 34 49 50 59 61 64 67 69 79 89 91 	
10 15 16 23 27 30 35 38 40 55 60 65 70 71 85 90 93 94 95 99 	1 11 21 26 31 36 37 41 45 46 51 52 56 57 61 66 76 77 91 96 	0 2 7 12 22 29 32 43 47 48 50 54 59 62 67 75 80 81 92 97 	3 8 13 17 18 20 28 39 58 63 68 73 78 79 82 83 84 87 88 98 	4 5 6 9 14 19 24 25 33 34 42 44 49 53 64 69 72 74 86 89 	
0 1 5 8 10 15 20 23 25 30 32 35 45 59 60 80 81 82 85 90 	4 11 21 36 37 39 40 41 46 47 49 51 56 66 70 71 76 79 86 96 	6 9 17 22 38 42 43 48 50 55 57 61 62 65 72 77 84 87 92 97 	3 7 18 26 28 33 54 58 67 68 73 78 83 88 91 93 94 95 98 99 	2 12 13 14 16 19 24 27 29 31 34 44 52 53 63 64 69 74 75 89 	
0 5 6 10 15 25 30 33 34 35 38 39 40 45 50 60 67 70 75 85 	1 2 11 20 23 31 36 41 42 44 46 53 61 76 77 81 86 87 96 98 	7 8 12 22 26 32 47 51 52 54 55 57 58 62 71 72 90 92 97 99 	3 4 13 16 17 18 21 27 28 43 56 59 63 68 78 82 83 88 93 95 	9 14 19 24 29 37 48 49 64 65 66 69 73 74 79 80 84 89 91 94 	
10 15 16 17 18 20 29 30 33 35 40 43 44 45 55 75 80 82 83 87 	6 36 37 38 41 46 51 53 56 61 66 67 69 71 74 76 79 86 91 96 	2 7 8 12 27 31 32 47 50 58 60 62 63 72 77 81 85 88 90 97 	3 5 11 13 23 28 42 48 49 65 68 70 73 78 92 93 94 95 98 99 	0 1 4 9 14 19 21 22 24 25 26 34 39 52 54 57 59 64 84 89 	
0 1 2 5 20 26 27 30 35 40 45 50 70 75 80 85 86 87 90 98 	4 11 21 29 31 46 51 55 56 61 65 66 69 71 79 81 92 93 94 96 	6 7 10 16 22 37 41 44 47 49 52 58 60 62 67 72 76 77 82 97 	3 8 13 15 17 18 23 28 32 38 48 53 68 73 78 83 84 88 91 95 	9 12 14 19 24 25 33 34 36 39 42 43 54 57 59 63 64 74 89 99 	
0 5 10 20 25 30 35 40 45 49 55 65 67 73 80 81 85 95 98 99 	1 6 21 28 29 31 43 46 47 51 56 60 61 63 68 71 76 86 91 96 	7 12 22 27 32 36 37 38 48 52 57 58 66 72 82 87 89 90 92 97 	3 4 8 11 13 15 16 18 23 26 41 44 50 53 69 77 78 83 88 93 	2 9 14 17 19 24 33 34 39 42 54 59 62 64 70 74 75 79 84 94 	
4 5 6 15 16 20 23 25 30 31 35 40 46 55 58 65 70 75 82 85 	0 1 26 27 34 37 41 49 50 51 54 56 61 71 73 76 81 86 91 96 	7 17 21 22 42 47 57 62 67 72 77 87 88 90 92 94 95 97 98 99 	3 8 11 18 19 28 29 33 36 38 43 44 48 60 66 78 80 83 89 93 	2 9 10 12 13 14 24 32 39 45 52 53 59 63 64 68 69 74 79 84 	
2 5 6 9 22 25 27 30 32 40 45 47 49 63 67 75 80 85 90 95 	4 10 14 20 23 36 39 41 46 48 56 61 66 71 78 81 83 86 88 96 	3 7 8 17 33 35 37 42 51 52 62 65 72 74 77 82 87 91 92 97 	13 18 21 31 34 38 43 50 53 55 57 58 59 68 76 79 93 94 98 99 	0 1 11 12 15 16 19 24 26 28 29 44 54 60 64 69 70 73 84 89 	
0 1 5 7 10 25 27 30 34 35 39 40 45 47 54 55 60 80 91 94 	11 16 31 36 41 42 43 46 51 56 64 66 73 75 76 81 86 87 88 96 	2 3 17 23 32 38 52 57 62 65 67 70 71 72 74 82 85 90 92 97 	8 13 18 19 21 26 28 33 48 50 58 59 63 68 77 78 79 93 95 98 	4 6 9 12 14 15 20 22 24 29 37 44 49 53 61 69 83 84 89 99 	
3 10 14 15 16 18 23 25 31 35 40 55 59 65 70 80 85 86 90 95 	1 6 11 12 21 22 26 27 32 38 41 44 45 50 51 56 61 66 71 96 	2 5 7 13 30 37 46 47 54 57 60 62 64 72 73 77 82 87 89 93 	8 17 20 28 29 33 36 42 43 48 49 53 58 68 75 76 78 79 88 98 	0 4 9 19 24 34 39 52 63 67 69 74 81 83 84 91 92 94 97 99 	
1 3 5 6 7 20 25 30 35 38 39 42 45 55 63 74 75 79 80 86 	9 11 14 15 16 22 23 31 36 46 51 56 66 68 70 71 76 81 87 91 	0 17 26 27 32 40 41 43 50 52 58 62 65 77 82 90 92 95 97 98 	2 8 10 13 18 19 28 33 34 47 53 57 61 67 72 73 78 83 88 93 	4 12 21 24 29 37 44 48 49 54 59 60 64 69 84 85 89 94 96 99 	
0 3 5 15 17 20 23 25 26 29 30 33 35 55 60 65 75 80 85 95 	16 22 31 41 46 51 56 61 66 68 69 71 73 76 81 83 86 91 96 97 	1 2 9 10 12 27 36 37 39 44 47 48 52 62 67 72 77 82 87 90 	11 13 18 21 24 28 32 38 40 42 43 45 50 53 57 58 63 70 78 93 	4 6 7 8 14 19 34 49 54 59 64 74 79 84 88 89 92 94 98 99 	
11 15 21 25 30 35 36 49 55 60 70 80 82 85 86 87 90 91 95 99 	1 16 17 26 41 50 51 54 56 59 65 66 69 71 73 76 81 89 92 96 	6 8 9 12 14 23 27 42 47 52 53 57 62 67 72 74 77 78 79 97 	3 5 13 18 28 31 33 38 40 43 44 48 58 63 75 83 88 93 94 98 	0 2 4 7 10 19 20 22 24 29 32 34 37 39 45 46 61 64 68 84 	
5 10 13 15 24 25 34 35 38 40 45 46 48 55 60 65 75 83 85 95 	1 6 11 26 36 47 51 54 56 61 66 73 74 76 77 81 89 91 96 98 	12 29 30 32 37 52 57 58 62 63 68 70 80 82 86 87 90 92 93 97 	2 3 7 8 16 17 18 20 21 23 27 28 33 42 43 44 53 59 78 88 	0 4 9 14 19 22 31 39 41 49 50 64 67 69 71 72 79 84 94 99 	
0 4 5 10 16 23 25 30 32 33 34 35 40 43 46 55 59 60 70 85 	1 6 11 12 21 26 31 51 53 56 61 74 76 81 82 89 90 91 93 96 	2 7 17 37 42 47 52 57 58 62 65 67 68 72 75 77 86 87 92 97 	8 15 18 22 24 28 38 45 48 54 63 66 73 78 80 83 84 88 94 95 	3 9 13 14 19 20 27 29 36 39 41 44 49 50 64 69 71 79 98 99 	
0 5 10 24 30 35 45 55 57 65 73 75 80 85 86 87 90 91 95 98 	1 6 7 16 17 21 36 41 51 56 60 61 66 71 72 76 83 93 94 96 	2 8 12 15 22 23 27 31 32 37 42 46 50 62 63 67 69 84 92 97 	3 11 13 18 25 26 28 33 38 40 47 48 52 53 58 68 78 81 82 88 	4 9 14 19 20 29 34 39 43 44 49 54 59 64 70 74 77 79 89 99 	
1 7 8 10 15 25 26 31 35 39 40 48 55 71 75 79 80 85 94 95 	5 11 17 20 30 36 41 51 56 61 65 66 70 76 83 86 88 91 93 96 	2 9 13 22 27 28 37 45 57 58 62 67 72 74 77 81 87 90 92 97 	0 3 4 6 12 18 23 38 43 47 50 53 63 64 68 73 78 82 84 98 	14 16 19 21 24 29 32 33 34 42 44 46 49 52 54 59 60 69 89 99 	
9 10 15 25 33 35 40 41 42 46 61 65 67 70 75 80 82 85 88 90 	0 1 4 6 30 36 48 49 50 51 56 57 63 66 68 71 76 78 91 96 	7 12 17 20 26 27 28 32 34 47 52 53 55 62 69 77 87 89 95 97 	3 8 13 16 18 21 37 38 39 43 45 58 64 73 81 83 84 86 93 98 	2 5 11 14 19 22 23 24 29 31 44 54 59 60 72 74 79 92 94 99 	
2 4 10 17 18 25 35 39 40 50 60 65 70 75 85 88 90 93 94 95 	5 6 8 15 31 36 41 43 46 49 51 52 56 66 71 76 80 81 86 96 	1 7 22 23 26 32 42 47 54 61 62 64 67 82 84 89 91 92 97 98 	3 11 16 20 21 27 28 30 33 37 38 44 48 53 55 58 63 73 78 83 	0 9 12 13 14 19 24 29 34 45 57 59 68 69 72 74 77 79 87 99 	
5 8 10 11 15 28 34 40 44 45 61 63 71 75 77 80 81 82 87 90 	1 6 16 26 30 36 39 41 43 51 56 59 64 65 66 67 76 86 91 96 	2 3 12 17 20 21 22 27 32 37 38 42 47 50 57 60 62 83 84 97 	0 4 7 9 13 18 23 25 31 33 52 53 55 58 68 72 73 78 88 93 	14 19 24 29 35 46 48 49 54 69 70 74 79 85 89 92 94 95 98 99 	
